,stat
Cluster-37552.1,-1.739492893
Cluster-37552.3,-0.97395505
Cluster-37552.4,-0.139830329
Cluster-37573.0,-0.688745106
Cluster-37582.0,1.027650079
Cluster-37583.0,-2.759741329
Cluster-37586.0,-0.048601885
Cluster-37590.0,0.033249922
Cluster-37600.1,-0.336102972
Cluster-37610.0,1.21366906
Cluster-37618.2,-0.172464536
Cluster-37618.3,-1.519818904
Cluster-37634.0,0.066442938
Cluster-37634.3,-0.179353354
Cluster-37665.0,0.375692037
Cluster-37677.0,1.331899528
Cluster-37679.0,-1.350927231
Cluster-37684.0,-0.685091586
Cluster-37685.0,-0.045524642
Cluster-37685.1,-0.788459735
Cluster-37691.0,-0.909403516
Cluster-37699.0,-0.186835028
Cluster-37701.0,-0.656006341
Cluster-37701.1,-0.554499739
Cluster-37702.0,-1.280137697
Cluster-37705.0,-0.107093075
Cluster-37705.1,-0.900119232
Cluster-37731.2,0.162708947
Cluster-37749.0,0.243970153
Cluster-37755.0,0.895896733
Cluster-37757.0,-0.854761434
Cluster-37758.0,0.06892901
Cluster-37768.1,-0.13954942
Cluster-37768.3,-0.165180921
Cluster-37770.0,-0.043932578
Cluster-37799.0,0.544176163
Cluster-37799.1,-0.755624737
Cluster-37801.0,-0.577723366
Cluster-37802.0,-0.982073159
Cluster-37812.0,0.137732015
Cluster-37823.1,-1.098123213
Cluster-37823.2,-1.344764764
Cluster-37827.0,0.219368201
Cluster-37830.0,-0.097900798
Cluster-37831.2,0.133764069
Cluster-37831.3,-0.331601212
Cluster-37839.1,0.877303837
Cluster-37866.0,1.020549005
Cluster-37867.0,-0.147703858
Cluster-37873.0,-0.395976369
Cluster-37877.0,-0.314251837
Cluster-37884.1,0.198787794
Cluster-37886.0,0.206018724
Cluster-37890.0,-0.303621136
Cluster-37899.2,-0.118767964
Cluster-37910.0,0.130201451
Cluster-37935.1,0.952740958
Cluster-37945.0,-1.740526397
Cluster-37947.0,0.574316438
Cluster-37953.1,-1.062712558
Cluster-37966.0,-1.707452167
Cluster-37971.0,0.057478809
Cluster-37972.0,-0.72497731
Cluster-37972.1,-0.613099009
Cluster-37973.0,0.236819447
Cluster-37973.1,0.256133336
Cluster-37985.0,0.238299038
Cluster-37993.0,-0.105353766
Cluster-37996.0,-0.94445559
Cluster-37999.0,0.812357936
Cluster-38004.0,0.391094398
Cluster-38020.0,-1.513490589
Cluster-38030.0,-0.274244767
Cluster-38037.0,-1.12866747
Cluster-38037.1,-0.430707998
Cluster-38052.0,-0.181161552
Cluster-38062.0,0.210216781
Cluster-38077.0,0.684781059
Cluster-38087.1,-2.202804012
Cluster-38089.0,-0.837380022
Cluster-38094.1,0.096044191
Cluster-38095.0,-0.253570541
Cluster-38099.1,0.24291366
Cluster-38113.0,-1.446290328
Cluster-38113.1,-0.852697827
Cluster-38113.2,-1.303425028
Cluster-38113.3,-1.169792865
Cluster-38114.0,-0.568818387
Cluster-38118.0,-1.058521147
Cluster-38125.0,0.722858972
Cluster-38131.0,-1.683227141
Cluster-38132.0,-1.189693864
Cluster-38142.0,-1.357260424
Cluster-38156.5,0.155158701
Cluster-38172.1,-0.353306809
Cluster-38187.1,-1.810375088
Cluster-38187.3,-1.739575867
Cluster-38195.0,-0.779395074
Cluster-38215.0,-2.131199537
Cluster-38216.0,0.368304393
Cluster-38218.0,-0.269810702
Cluster-38221.1,-1.595581481
Cluster-38221.2,-0.454212621
Cluster-38222.2,0.45375453
Cluster-38228.0,0.533311722
Cluster-38234.0,-0.504818361
Cluster-38242.0,-0.106926307
Cluster-38247.0,-0.102893758
Cluster-38252.0,-0.513180235
Cluster-38263.0,0.586328487
Cluster-38270.1,-0.372875037
Cluster-38282.0,0.449979989
Cluster-38294.0,1.186778081
Cluster-38299.1,0.134959306
Cluster-38318.1,2.247595108
Cluster-38319.0,-0.027800316
Cluster-38319.3,-0.064119914
Cluster-38339.0,0.916610961
Cluster-38342.1,-0.56162041
Cluster-38358.0,-0.334462868
Cluster-38359.0,0.216165113
Cluster-38362.0,-0.434298684
Cluster-38363.0,-1.210861903
Cluster-38371.2,-0.681763876
Cluster-38372.0,-1.12735986
Cluster-38387.1,0.746127478
Cluster-38405.0,-0.185568687
Cluster-38408.0,0.960741833
Cluster-38417.0,-0.245296273
Cluster-38434.0,-2.316392212
Cluster-38443.0,-0.701924016
Cluster-38451.0,0.70656209
Cluster-38469.0,-1.083900537
Cluster-38469.1,-0.65505382
Cluster-38477.0,-0.02994093
Cluster-38483.0,0.969844592
Cluster-38506.3,-1.265813892
Cluster-38528.0,0.496420358
Cluster-38538.0,0.525354609
Cluster-38549.0,0.146750048
Cluster-38550.0,-0.969626398
Cluster-38559.0,-0.369721349
Cluster-38569.0,1.058363751
Cluster-38586.1,-0.225326218
Cluster-38586.2,-1.300624247
Cluster-38594.0,-0.254946013
Cluster-38617.0,1.034613535
Cluster-38621.0,1.977146669
Cluster-38626.0,-0.694170194
Cluster-38632.0,-0.136142276
Cluster-38645.1,0.202293208
Cluster-38647.0,-1.243872116
Cluster-38653.0,-2.173013211
Cluster-38655.0,0.167547436
Cluster-38655.3,-0.040241333
Cluster-38662.2,-0.759639301
Cluster-38668.3,-1.477776402
Cluster-38677.0,-0.257210823
Cluster-38678.0,0.371412411
Cluster-38692.1,0.107661842
Cluster-38696.1,-0.05743256
Cluster-38708.3,-0.122979448
Cluster-38715.0,-0.048627543
Cluster-38724.1,0.35781697
Cluster-38740.0,-0.35290117
Cluster-38742.0,0.039092237
Cluster-38748.0,-1.841778133
Cluster-38753.0,-0.459176137
Cluster-38760.0,0.011431831
Cluster-38760.1,-0.879318308
Cluster-38761.1,1.11432564
Cluster-38771.1,-0.696633695
Cluster-38771.2,1.220947047
Cluster-38771.3,1.040821835
Cluster-38778.0,-0.441952331
Cluster-38778.1,-0.541214457
Cluster-38782.0,0.011431089
Cluster-38783.0,-0.652504242
Cluster-38785.0,0.295348884
Cluster-38786.0,-0.228578655
Cluster-38786.2,-0.522334242
Cluster-38788.0,-0.011852165
Cluster-38804.1,-0.829505946
Cluster-38811.0,-0.769401625
Cluster-38811.1,-0.106312525
Cluster-38822.1,1.331847242
Cluster-38822.4,-1.106785622
Cluster-38827.0,-0.747379686
Cluster-38839.0,1.544424644
Cluster-38840.0,0.30664591
Cluster-38852.0,-0.688201705
Cluster-38855.0,-0.420758042
Cluster-38857.1,-1.742034862
Cluster-38869.1,-1.20500912
Cluster-38873.0,0.440643145
Cluster-38880.0,-0.227606367
Cluster-38898.1,-1.386492503
Cluster-38900.0,-1.472037291
Cluster-38907.1,0.33833873
Cluster-38907.2,0.176881495
Cluster-38917.0,1.907622757
Cluster-38926.0,-2.438975477
Cluster-38930.0,0.583377756
Cluster-38934.1,-0.241125927
Cluster-38944.0,-2.980261019
Cluster-38947.0,-0.066446506
Cluster-38953.0,0.203690908
Cluster-38957.0,0.308304961
Cluster-38961.0,2.182249856
Cluster-38970.0,-0.079373576
Cluster-38970.1,-0.724077648
Cluster-38971.3,0.076993137
Cluster-38975.1,-0.454208204
Cluster-38975.2,-0.334898036
Cluster-38996.0,0.752109773
Cluster-39002.1,-2.032556267
Cluster-39002.3,-1.543611021
Cluster-39008.0,-1.037193958
Cluster-39025.0,0.122318915
Cluster-39027.0,0.7711839
Cluster-39029.0,0.295932364
Cluster-39032.0,-1.576819351
Cluster-39032.1,1.496468298
Cluster-39032.2,2.31565149
Cluster-39044.1,-0.605172179
Cluster-39052.0,-0.848840847
Cluster-39057.0,-0.098676267
Cluster-39062.0,0.058312095
Cluster-39073.0,-0.923484595
Cluster-39073.2,-0.149370576
Cluster-39078.1,1.007360531
Cluster-39080.0,1.029603065
Cluster-39089.0,0.041925428
Cluster-39091.0,1.221208081
Cluster-39102.0,0.565570801
Cluster-39112.0,1.129429134
Cluster-39122.0,-0.344369891
Cluster-39123.0,-1.634864304
Cluster-39124.0,0.264012909
Cluster-39131.0,-0.282134727
Cluster-39139.1,1.257690445
Cluster-39149.1,-0.014601226
Cluster-39155.0,0.018024214
Cluster-39178.0,-0.052938413
Cluster-39178.1,-0.397003671
Cluster-39189.0,-0.150058198
Cluster-39193.0,-0.199600197
Cluster-39193.1,-1.496356548
Cluster-39202.1,-0.86505803
Cluster-39202.2,0.046563705
Cluster-39208.0,0.182826877
Cluster-39212.0,-1.871423925
Cluster-39215.3,0.072351035
Cluster-39223.0,-0.115960114
Cluster-39230.0,-0.270936768
Cluster-39230.1,-0.047780711
Cluster-39240.0,-0.170106765
Cluster-39252.0,-0.195420397
Cluster-39254.0,-2.160099968
Cluster-39267.1,1.020837299
Cluster-39271.0,-0.641702398
Cluster-39291.0,-0.484875289
Cluster-39291.1,0.068694841
Cluster-39295.0,0.222020211
Cluster-39343.1,-0.657893009
Cluster-39353.0,-0.9397826
Cluster-39362.0,-0.335308547
Cluster-39368.0,-0.092473998
Cluster-39372.0,0.025663985
Cluster-39393.0,1.569784157
Cluster-39400.1,-0.524679156
Cluster-39424.0,-0.908069814
Cluster-39431.0,-0.061105401
Cluster-39444.0,-1.341465195
Cluster-39444.2,-0.002162579
Cluster-39456.1,0.375776796
Cluster-39456.2,-0.629907792
Cluster-39465.0,-0.768178302
Cluster-39474.2,-1.693859248
Cluster-39481.1,-0.351484679
Cluster-39481.2,-0.399961153
Cluster-39487.0,-0.466697747
Cluster-39497.0,-0.083951707
Cluster-39503.0,0.106200658
Cluster-39503.1,-0.269028718
Cluster-39519.1,-1.671541614
Cluster-39520.0,0.605528276
Cluster-39520.2,0.96792954
Cluster-39532.0,-1.206424299
Cluster-39538.0,-0.107506181
Cluster-39544.0,0.350544156
Cluster-39545.1,1.366805416
Cluster-39552.0,0.182555164
Cluster-39559.0,-0.356501533
Cluster-39570.2,-0.159664026
Cluster-39583.0,0.234070201
Cluster-39591.0,-0.595588109
Cluster-39597.0,-0.753200597
Cluster-39601.2,0.315339628
Cluster-39609.0,0.213599716
Cluster-39620.0,-0.52646598
Cluster-39623.0,-1.280081514
Cluster-39624.0,-0.705686578
Cluster-39644.1,-0.518323914
Cluster-39646.0,-0.090310621
Cluster-39660.2,-0.182537046
Cluster-39664.0,-0.239998464
Cluster-39673.0,-0.118923604
Cluster-39685.0,-0.556707243
Cluster-39685.1,-0.983964244
Cluster-39690.0,-0.139003427
Cluster-39704.0,1.437140731
Cluster-39705.0,-0.764005599
Cluster-39714.1,-0.326190406
Cluster-39749.0,-0.976657074
Cluster-39767.0,0.160514929
Cluster-39790.0,-0.735930944
Cluster-39792.1,-0.137079356
Cluster-39796.0,1.319464663
Cluster-39813.0,0.639875
Cluster-39822.0,-0.07301574
Cluster-39825.0,0.322052911
Cluster-39825.1,0.310206254
Cluster-39832.0,0.282708712
Cluster-39832.1,0.044998465
Cluster-39834.0,0.051948752
Cluster-39835.0,1.263896882
Cluster-39835.1,1.643765992
Cluster-39836.0,0.730798797
Cluster-39836.1,-1.925203643
Cluster-39836.3,-0.841953089
Cluster-39846.0,-0.80779618
Cluster-39853.1,0.346287905
Cluster-39854.2,0.606222868
Cluster-39857.0,0.381515739
Cluster-39864.0,0.102724507
Cluster-39877.0,1.425692112
Cluster-39879.2,-0.244671515
Cluster-39879.3,-0.733973986
Cluster-39879.4,-0.542567472
Cluster-39889.1,-0.000105851
Cluster-39896.0,-1.455495671
Cluster-39905.0,0.624314688
Cluster-39912.0,0.851798643
Cluster-39921.0,0.3136347
Cluster-39930.1,1.39871423
Cluster-39940.0,0.939781888
Cluster-39943.0,0.723080846
Cluster-39948.0,-0.540977817
Cluster-39956.0,-0.008438472
Cluster-39958.1,0.293498219
Cluster-39967.0,0.128925192
Cluster-39967.1,0.60937813
Cluster-39986.0,-0.505582392
Cluster-40000.0,-1.621883951
Cluster-40003.0,1.55916773
Cluster-40016.2,-0.265639247
Cluster-40035.0,-0.146957859
Cluster-40041.1,-0.799520513
Cluster-40046.0,0.0592828
Cluster-40052.0,0.039639706
Cluster-40057.0,0.260151003
Cluster-40063.0,-0.721778274
Cluster-40063.1,-0.417364627
Cluster-40064.0,-0.71661371
Cluster-40067.0,-0.251233819
Cluster-40082.0,-0.172476649
Cluster-40084.0,0.109048974
Cluster-40090.0,0.249193006
Cluster-40097.1,-0.669466974
Cluster-40106.0,-0.409818183
Cluster-40109.0,-1.121500065
Cluster-40117.1,-0.046775316
Cluster-40122.0,-0.015749809
Cluster-40137.0,-0.376789659
Cluster-40152.0,0.531239162
Cluster-40154.0,-0.099675282
Cluster-40157.0,-1.140465004
Cluster-40168.1,0.120859422
Cluster-40169.0,1.423015573
Cluster-40171.0,-0.200880395
Cluster-40171.1,0.073339332
Cluster-40182.0,1.494558867
Cluster-40186.0,0.048186262
Cluster-40200.0,-1.031594986
Cluster-40200.1,-1.030450113
Cluster-40209.0,0.70317315
Cluster-40231.0,0.330935991
Cluster-40234.0,-0.294858626
Cluster-40241.0,1.382665715
Cluster-40250.0,-0.749553152
Cluster-40253.0,-0.463143893
Cluster-40258.0,0.238285036
Cluster-40275.0,0.803320005
Cluster-40304.0,-1.525045426
Cluster-40313.0,0.483985299
Cluster-40328.0,-0.5459391
Cluster-40355.0,-0.175835062
Cluster-40366.0,0.060967839
Cluster-40368.0,-0.378470853
Cluster-40372.1,1.74891675
Cluster-40372.2,0.150547819
Cluster-40372.3,1.159171085
Cluster-40375.0,-0.033798348
Cluster-40404.1,1.727076944
Cluster-40425.0,1.901156243
Cluster-40446.0,-1.854909881
Cluster-40449.2,0.253765987
Cluster-40449.3,-1.070536437
Cluster-40457.0,-0.262440728
Cluster-40464.2,0.134582603
Cluster-40468.0,-0.384263765
Cluster-40500.1,-0.709771799
Cluster-40505.0,-0.303764324
Cluster-40505.1,-0.880877332
Cluster-40506.0,-0.292283894
Cluster-40515.0,0.76717604
Cluster-40525.0,0.518208559
Cluster-40544.1,-0.753818673
Cluster-40556.0,-1.114424274
Cluster-40569.0,-0.282005813
Cluster-40569.1,-1.779686519
Cluster-40576.0,-0.943249331
Cluster-40578.0,0.309278795
Cluster-40578.1,0.105726952
Cluster-40582.0,-0.451165126
Cluster-40590.0,0.371273687
Cluster-40594.0,2.997787056
Cluster-40596.0,-1.030156895
Cluster-40617.1,0.957829035
Cluster-40617.2,0.143515379
Cluster-40626.0,-0.054686198
Cluster-40653.0,-0.530616145
Cluster-40654.0,-1.054883446
Cluster-40659.0,0.468890315
Cluster-40660.0,-0.042691373
Cluster-40670.0,-1.107916405
Cluster-40678.0,0.330207296
Cluster-40689.0,2.587960213
Cluster-40690.1,-0.061062573
Cluster-40699.0,0.827618264
Cluster-40713.0,1.210041253
Cluster-40718.0,-0.088092939
Cluster-40726.0,-0.753551383
Cluster-40726.1,0.745627359
Cluster-40746.0,-0.362046242
Cluster-40751.1,-0.254699781
Cluster-40756.2,0.987854555
Cluster-40764.1,0.070421923
Cluster-40767.0,-0.106141638
Cluster-40770.0,1.511266366
Cluster-40771.0,-1.04772777
Cluster-40792.0,-0.568630398
Cluster-40792.1,0.464161606
Cluster-40794.1,-0.079878627
Cluster-40800.0,0.855588499
Cluster-40808.0,-0.437109808
Cluster-40812.1,1.317533728
Cluster-40819.0,0.077492918
Cluster-40832.1,-1.636486372
Cluster-40833.0,-0.375853341
Cluster-40837.0,-0.407334296
Cluster-40838.0,-0.853690845
Cluster-40840.0,-0.087302831
Cluster-40840.3,-0.097357338
Cluster-40847.0,0.017744673
Cluster-40847.2,2.149871184
Cluster-40874.0,1.735212268
Cluster-40897.1,1.231831906
Cluster-40902.0,0.498401378
Cluster-40910.0,1.1482636
Cluster-40911.0,-1.727974228
Cluster-40920.1,-1.565873492
Cluster-40920.2,-0.907379455
Cluster-40934.1,0.066897689
Cluster-40936.1,-0.628542578
Cluster-40940.0,0.946138521
Cluster-40940.1,0.345206657
Cluster-40947.0,-0.560968298
Cluster-40956.1,0.146963539
Cluster-40961.1,0.836941939
Cluster-40968.0,-0.250667799
Cluster-40970.0,-0.204454122
Cluster-40980.0,0.672911824
Cluster-40984.0,-0.001156624
Cluster-40995.2,0.562605404
Cluster-41004.1,-0.52979335
Cluster-41014.1,0.888234791
Cluster-41019.0,1.540418798
Cluster-41020.0,-0.342718946
Cluster-41025.0,-0.107172315
Cluster-41036.1,-0.895221106
Cluster-41043.0,-0.764294869
Cluster-41054.2,0.11738819
Cluster-41057.0,0.391866172
Cluster-41068.0,-0.78278227
Cluster-41069.0,0.026271868
Cluster-41096.0,-1.607624631
Cluster-41121.0,0.672204526
Cluster-41121.1,-0.378161979
Cluster-41123.0,1.794740464
Cluster-41138.0,0.000119842
Cluster-41157.0,0.007851592
Cluster-41157.2,1.023051856
Cluster-41168.0,-0.531513639
Cluster-41170.0,-1.054829291
Cluster-41170.1,0.936438072
Cluster-41170.2,-0.535516609
Cluster-41181.0,-0.857313808
Cluster-41187.0,-0.105788186
Cluster-41187.1,-0.416600873
Cluster-41194.3,-0.039258419
Cluster-41225.0,-0.45843881
Cluster-41229.0,0.085427217
Cluster-41236.0,-0.060976383
Cluster-41262.0,0.571541914
Cluster-41267.1,2.144012962
Cluster-41281.2,-0.097766137
Cluster-41304.1,-0.264181139
Cluster-41313.0,0.856999745
Cluster-41333.1,0.472904928
Cluster-41351.0,-0.495202802
Cluster-41356.0,0.488324824
Cluster-41356.1,-0.150729469
Cluster-41365.0,0.10059107
Cluster-41403.2,-0.134524834
Cluster-41407.1,0.778717945
Cluster-41412.0,0.350872507
Cluster-41412.1,-1.342855257
Cluster-41415.1,-0.112411768
Cluster-41415.2,-0.236621832
Cluster-41427.1,1.97489731
Cluster-41434.0,-0.937055949
Cluster-41442.0,-0.361619403
Cluster-41448.0,-2.04070342
Cluster-41448.1,0.111068288
Cluster-41454.0,-0.183059603
Cluster-41455.0,0.121577571
Cluster-41459.0,0.823337275
Cluster-41461.0,0.822043364
Cluster-41463.0,-0.819068824
Cluster-41475.0,-1.174917531
Cluster-41488.0,-0.370140081
Cluster-41506.1,-0.727773199
Cluster-41506.3,-1.009392619
Cluster-41515.0,0.510417891
Cluster-41516.0,0.216562292
Cluster-41522.0,-0.594815216
Cluster-41545.1,-0.81843471
Cluster-41545.2,1.64620485
Cluster-41546.0,-0.954009657
Cluster-41578.0,0.520897447
Cluster-41580.0,-1.626831781
Cluster-41583.1,-0.021094937
Cluster-41601.0,0.776188494
Cluster-41610.0,-1.684566706
Cluster-41613.0,-0.172454148
Cluster-41628.1,0.044386664
Cluster-41628.2,-0.077239426
Cluster-41641.0,-1.743950101
Cluster-41641.1,0.032436744
Cluster-41641.2,-0.785128142
Cluster-41644.0,0.364115993
Cluster-41644.3,-0.031870204
Cluster-41650.0,0.59957373
Cluster-41655.0,-0.418582987
Cluster-41658.0,0.211100254
Cluster-41667.0,-0.89634978
Cluster-41669.3,-1.287379078
Cluster-41672.0,1.637852114
Cluster-41695.4,1.594210108
Cluster-41695.5,-0.596192399
Cluster-41705.0,0.323888592
Cluster-41711.0,-0.055059381
Cluster-41722.0,-0.436519176
Cluster-41724.0,-1.664893751
Cluster-41724.4,1.41342318
Cluster-41733.0,-1.333710549
Cluster-41736.0,0.928318188
Cluster-41743.0,-1.143751013
Cluster-41749.0,-0.402166697
Cluster-41749.1,0.827045258
Cluster-41753.1,0.405778615
Cluster-41754.0,-0.488406121
Cluster-41774.0,0.925260767
Cluster-41775.1,-0.160536242
Cluster-41787.1,1.27447064
Cluster-41787.2,1.42426688
Cluster-41797.0,-0.394176851
Cluster-41801.1,0.420849177
Cluster-41820.1,-0.352288099
Cluster-41843.0,0.01224492
Cluster-41848.0,-0.389295444
Cluster-41858.0,-0.290751346
Cluster-41860.0,0.133268152
Cluster-41869.0,-0.158496886
Cluster-41871.0,-0.433981488
Cluster-41884.1,-0.95608257
Cluster-41884.2,-0.288295589
Cluster-41892.0,0.221984171
Cluster-41894.0,-0.227744849
Cluster-41916.2,-0.20376721
Cluster-41916.3,0.439181764
Cluster-41923.0,0.651971411
Cluster-41966.0,-0.703788405
Cluster-41967.0,-1.907932713
Cluster-41978.0,0.912897915
Cluster-41983.0,-0.555518743
Cluster-42001.0,0.67853459
Cluster-42011.0,-0.509969107
Cluster-42013.0,-0.403264044
Cluster-42020.0,-2.239533397
Cluster-42040.0,1.052014579
Cluster-42042.0,0.209783611
Cluster-42047.0,-1.139801046
Cluster-42049.0,0.39350214
Cluster-42051.0,1.108208252
Cluster-42088.1,-0.158717576
Cluster-42090.0,1.374045031
Cluster-42097.0,-2.239920464
Cluster-42109.0,0.113635883
Cluster-42111.0,-0.780922378
Cluster-42112.0,-0.564295369
Cluster-42119.0,0.334361853
Cluster-42133.3,0.213603295
Cluster-42140.0,-0.115514823
Cluster-42142.0,-1.924432313
Cluster-42144.0,-0.233087099
Cluster-42148.0,-0.621422685
Cluster-42165.0,0.216742046
Cluster-42168.2,-0.12199248
Cluster-42168.3,0.455380335
Cluster-42168.4,0.127353828
Cluster-42171.0,0.580031449
Cluster-42179.0,-0.874451847
Cluster-42179.6,-0.226797726
Cluster-42194.0,1.595189131
Cluster-42200.0,-0.233929866
Cluster-42201.1,-0.039942082
Cluster-42201.5,-1.306992168
Cluster-42203.0,0.066609798
Cluster-42212.0,-0.278483474
Cluster-42223.2,-0.012787287
Cluster-42223.3,0.034833748
Cluster-42227.0,0.086477653
Cluster-42244.2,-0.674474546
Cluster-42248.0,-0.40916664
Cluster-42269.1,0.153400574
Cluster-42275.0,0.694403557
Cluster-42317.0,0.579345454
Cluster-42318.0,0.01985458
Cluster-42330.1,-1.427541005
Cluster-42337.0,0.505588204
Cluster-42343.0,0.304767347
Cluster-42352.1,0.264070652
Cluster-42352.2,-0.347475041
Cluster-42371.0,0.755897534
Cluster-42371.2,0.276452856
Cluster-42406.0,-0.298123759
Cluster-42423.1,0.572159607
Cluster-42440.0,0.936349319
Cluster-42450.0,0.024336296
Cluster-42454.0,-1.665595708
Cluster-42454.3,0.51171734
Cluster-42479.1,0.501143173
Cluster-42479.2,-0.259294664
Cluster-42481.0,-0.895985218
Cluster-42487.1,-0.528226031
Cluster-42497.0,-0.651311112
Cluster-42498.0,-0.755607751
Cluster-42498.1,-1.079241436
Cluster-42509.0,0.426527036
Cluster-42509.1,1.221287804
Cluster-42509.2,0.882421386
Cluster-42511.0,-0.55933002
Cluster-42528.0,-0.760394518
Cluster-42542.0,-1.971942226
Cluster-42546.1,-0.765339959
Cluster-42560.3,-1.551684631
Cluster-42563.0,1.289745841
Cluster-42565.0,-1.021746319
Cluster-42568.1,0.619560652
Cluster-42569.0,0.764408604
Cluster-42569.2,0.154776374
Cluster-42569.3,0.227851475
Cluster-42572.0,0.609044493
Cluster-42580.1,0.663818962
Cluster-42587.1,-0.576291386
Cluster-42598.0,1.90324131
Cluster-42599.0,-1.875688016
Cluster-42602.0,0.164220618
Cluster-42608.2,0.422430581
Cluster-42621.0,-0.217181394
Cluster-42628.0,1.368932748
Cluster-42630.1,-0.567576614
Cluster-42646.0,2.54526226
Cluster-42646.1,0.515456136
Cluster-42647.1,-1.482074931
Cluster-42649.0,0.54114733
Cluster-42658.1,0.700987422
Cluster-42664.1,0.094599868
Cluster-42665.0,0.907159991
Cluster-42666.0,-1.739254562
Cluster-42685.0,0.603928969
Cluster-42689.0,0.164901701
Cluster-42694.0,-0.083380849
Cluster-42698.0,-0.955912759
Cluster-42721.0,-0.232031351
Cluster-42730.1,-0.528470849
Cluster-42733.0,0.73416131
Cluster-42758.0,0.522173426
Cluster-42764.0,-0.11329886
Cluster-42781.0,-0.441439591
Cluster-42785.0,1.181520313
Cluster-42786.0,-1.13512646
